,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,
Nikitinoceras,0,Mollusca,Cephalopoda,Ammonitida,Polyptychitidae,Nikitinoceras (Russanovia),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Nippononectes,Late Turonian,Mollusca,Bivalvia,Pectinida,Pectinidae,Nippononectes,facultatively mobile,low-level epifaunal,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,Yes
Nodomytilus,0,Mollusca,Bivalvia,Mytilida,Mytilidae,Nodomytilus,"stationary, attached",epifaunal,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Yes
Nolaniceras,0,Mollusca,Cephalopoda,Ammonitida,Parahoplitidae,Acanthohoplites (Nolaniceras),fast-moving,nektonic,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Nonacteonina,0,Mollusca,Gastropoda,Architectibranchia,Acteonidae,Nonactaeonina,actively mobile,epifaunal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Nordenskjoldia,0,Mollusca,Bivalvia,Arcida,Parallelodontidae,Grammatodon (Nordenskjoldia),"facultatively mobile, attached",low-level epifaunal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,Yes
Nostoceras,Late Campanian,Mollusca,Cephalopoda,Ammonitida,Nostoceratidae,Nostoceras,fast-moving,nektonic,0,29,94,0,2,13,0,0,0,0,0,0,0,0,2,4,0,89,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Notostreptites,0,Mollusca,Cephalopoda,Ammonitida,Turrilitidae,Notostreptites,fast-moving,nektonic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Nowakites,0,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Nowakites,fast-moving,nektonic,0,0,0,24,8,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Nucinella,0,Mollusca,Bivalvia,Solemyida,Manzanellidae,Nucinella,facultatively mobile,infaunal,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Nucula,0,Mollusca,Bivalvia,Nuculida,Nuculidae,Nucula,facultatively mobile,infaunal,59,59,20,0,0,0,8,10,1,1,7,0,0,1,0,11,0,4,0,2,5,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Nuculana,0,Mollusca,Bivalvia,Nuculanida,Nuculanidae,Nuculana,facultatively mobile,infaunal,2,27,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Nuculoma,0,Mollusca,Bivalvia,Nuculida,Nuculidae,Nuculoma,facultatively mobile,infaunal,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Nuculopsis,0,Mollusca,Bivalvia,Nuculida,Nuculidae,Nuculopsis,facultatively mobile,infaunal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Nummogaultina,0,Mollusca,Gastropoda,0,Turbinidae,Nummogaultina,actively mobile,epifaunal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Nymphalucina,0,Mollusca,Bivalvia,Lucinida,Lucinidae,Nymphalucina,facultatively mobile,deep infaunal,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Odontobasis,0,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Odontobasis,actively mobile,epifaunal,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Oiophyllites,0,Mollusca,Cephalopoda,Ammonitida,Desmoceratidae,Oiophyllites,fast-moving,nektonic,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Oistotrigonia,0,Mollusca,Bivalvia,Trigoniida,Trigoniidae,Linotrigonia (Oistotrigonia),facultatively mobile,infaunal,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Olcostephanus,0,Mollusca,Cephalopoda,Ammonitida,Olcostephanidae,Olcostephanus (Jeannoticeras),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,38,47,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Oligoptycha,0,Mollusca,Gastropoda,Architectibranchia,Ringiculidae,Oligoptycha,actively mobile,epifaunal,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Olingechiton,0,Mollusca,Polyplacophora,0,Scanochitonidae,Olingechiton,"facultatively mobile, attached",epifaunal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Yes
Oloriziceras,0,Mollusca,Cephalopoda,Ammonitida,Ataxioceratidae,Oloriziceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Onitshoceras,0,Mollusca,Cephalopoda,Ammonitida,Desmoceratidae,Onitshoceras,fast-moving,nektonic,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Onkospira,0,Mollusca,Gastropoda,0,Eucyclidae,Onkospira,actively mobile,epifaunal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Oosterella,0,Mollusca,Cephalopoda,Ammonitida,Oosterellidae,Oosterella,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,7,29,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Opis,0,Mollusca,Bivalvia,Carditida,Astartidae,Opis (Hesperopis),facultatively mobile,infaunal,0,8,6,1,0,1,0,0,2,1,0,2,0,0,1,1,2,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Oregoniceras,0,Mollusca,Cephalopoda,Ammonitida,Collignoniceratidae,Subprionocyclus,fast-moving,nektonic,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Ornopsis,0,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Ornopsis,actively mobile,epifaunal,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Oscillolopha,0,Mollusca,Bivalvia,Ostreida,Ostreidae,Oscillolopha,"stationary, attached",epifaunal,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
Oscillopha,0,Mollusca,Bivalvia,Ostreida,Ostreidae,Oscillopha,"stationary, attached",epifaunal,0,10,4,2,4,2,1,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
Ostlingoceras,0,Mollusca,Cephalopoda,Ammonitida,Turrilitidae,Ostlingoceras (Ostlingoceras),fast-moving,nektonic,0,0,0,0,0,0,10,25,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Ostrea,0,Mollusca,Bivalvia,Ostreida,Ostreidae,Ostrea,"stationary, attached",epifaunal,82,46,28,5,18,7,83,7,1,0,0,0,0,0,23,16,2,3,0,1,1,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
Otapiria,0,Mollusca,Bivalvia,Pectinida,Monotidae,Otapiria,stationary,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Yes
Otohoplites,0,Mollusca,Cephalopoda,Ammonitida,Hoplitidae,Otohoplites,fast-moving,nektonic,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Otoscaphites,0,Mollusca,Cephalopoda,Ammonitida,Scaphitidae,Yezoites,fast-moving,nektonic,0,0,0,0,10,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Otostoma,0,Mollusca,Gastropoda,0,Neritidae,Otostoma,actively mobile,epifaunal,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Oxybeloceras,0,Mollusca,Cephalopoda,Ammonitida,Diplomoceratidae,Oxybeloceras,fast-moving,nektonic,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Oxyeurax,0,Mollusca,Bivalvia,Carditida,Astartidae,Oxyeurax,facultatively mobile,infaunal,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Yes
Oxytoma,0,Mollusca,Bivalvia,Pectinida,Oxytomidae,Oxytoma,"stationary, attached",epifaunal,1,0,0,0,0,0,0,1,0,0,0,0,4,37,0,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,No
Oxytropidoceras,Late Albian,Mollusca,Cephalopoda,Ammonitida,Brancoceratidae,Oxytropidoceras (Oxytropidoceras),fast-moving,nektonic,0,0,0,0,1,0,0,76,0,0,0,0,0,0,1,0,0,0,2,45,28,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Pachydesmoceras,0,Mollusca,Cephalopoda,Ammonitida,Desmoceratidae,Pachydesmoceras,fast-moving,nektonic,0,0,0,0,2,18,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Pachydiscoides,0,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Pachydiscoides,fast-moving,nektonic,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Pachydiscus,0,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Pachydiscus (Pachydiscus),fast-moving,nektonic,0,128,85,4,3,3,0,0,0,0,0,0,0,0,7,15,0,63,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Pacitrigonia,0,Mollusca,Bivalvia,Trigoniida,Trigoniidae,Pacitrigonia,facultatively mobile,infaunal,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,No
Paladmete,Middle Campanian,Mollusca,Gastropoda,Neogastropoda,Paladmetidae,Paladmete,actively mobile,epifaunal,0,141,9,0,0,0,0,0,0,0,0,0,0,0,0,3,1,5,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Palaeoctopus,0,Mollusca,Cephalopoda,Cirroctopoda,Palaeoctopodidae,Palaeoctopus,fast-moving,nektonic,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Palaeocypraea,0,Mollusca,Gastropoda,0,Cypraeidae,Palaeocypraea (Palaeocypraea),actively mobile,epifaunal,9,9,4,1,0,1,5,1,0,2,0,0,0,2,1,1,0,2,1,0,0,0,0,0,3,3,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Palelialia,0,Mollusca,Cephalopoda,Nautilida,Pseudonautilidae,Palelialia,actively mobile,nektobenthic,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,No
Paleofusimitra,0,Mollusca,Gastropoda,Neogastropoda,Mitridae,Paleofusimitra,actively mobile,epifaunal,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Paleopsephaea,0,Mollusca,Gastropoda,Neogastropoda,Fasciolariidae,Paleopsephaea,actively mobile,epifaunal,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Paludina,0,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Paludina,actively mobile,epifaunal,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Panope,0,Mollusca,Bivalvia,Hiatellida,Hiatellidae,Panopea,stationary,deep infaunal,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No
Panopea,0,Mollusca,Bivalvia,Hiatellida,Hiatellidae,Panopea,stationary,deep infaunal,0,10,0,0,0,1,0,7,13,0,0,0,0,0,0,0,0,0,0,4,0,2,8,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,No
Paquiericeras,0,Mollusca,Cephalopoda,Ammonitida,Neocomitidae,Paquiericeras (Julianites),fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Parabrancoceras,0,Mollusca,Cephalopoda,Ammonitida,Brancoceratidae,Parabrancoceras,fast-moving,nektonic,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paracanthohoplites,0,Mollusca,Cephalopoda,Ammonitida,Parahoplitidae,Paracanthohoplites,fast-moving,nektonic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paracaprinula,0,Mollusca,Bivalvia,Hippuritida,Plagioptychidae,Paracaprinula,"stationary, attached","intermediate-level epifaunal, gregarious",0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,No
Paracenoceras,0,Mollusca,Cephalopoda,Nautilida,Paracenoceratidae,Paracenoceras,actively mobile,nektobenthic,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Yes
Paracompsoceras,0,Mollusca,Cephalopoda,Ammonitida,Acanthoceratidae,Paracompsoceras,fast-moving,nektonic,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paracostidiscus,0,Mollusca,Cephalopoda,Ammonitida,Crioceratitidae,Paracostidiscus,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paracrioceras,0,Mollusca,Cephalopoda,Ammonitida,Ancyloceratidae,Paracrioceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paracymatoceras,0,Mollusca,Cephalopoda,Nautilida,Nautilidae,Paracymatoceras,actively mobile,nektonic,0,0,0,0,0,0,1,1,1,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,No
Parafusus,0,Mollusca,Gastropoda,Neogastropoda,Volutidae,Parafusus,actively mobile,epifaunal,0,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Paraglauconia,0,Mollusca,Gastropoda,Sorbeoconcha,Cassiopidae,Paraglauconia,actively mobile,epifaunal,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
Parahoplitoides,0,Mollusca,Cephalopoda,Ammonitida,Parahoplitidae,Parahoplitoides,fast-moving,nektonic,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Parajaubertella,0,Mollusca,Cephalopoda,Ammonitida,Gaudryceratidae,Parajaubertella,fast-moving,nektonic,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paralenticeras,0,Mollusca,Cephalopoda,Ammonitida,Sphenodiscidae,Paralenticeras,fast-moving,nektonic,0,0,0,1,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Paramammites,0,Mollusca,Cephalopoda,Ammonitida,Acanthoceratidae,Paramammites,fast-moving,nektonic,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paramorea,0,Mollusca,Gastropoda,Neogastropoda,Pholidotomidae,Paramorea,actively mobile,epifaunal,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,No
Parapachydiscus,0,Mollusca,Cephalopoda,Ammonitida,Pachydiscidae,Pachydiscus,fast-moving,nektonic,0,23,1,1,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Parapallasiceras,0,Mollusca,Cephalopoda,Ammonitida,Ataxioceratidae,Parapallasiceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Parapuzosia,0,Mollusca,Cephalopoda,Ammonitida,Desmoceratidae,Parapuzosia,fast-moving,nektonic,0,0,5,6,2,2,2,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,No
Parasaynoceras,0,Mollusca,Cephalopoda,Ammonitida,Holcodiscidae,Parasaynoceras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Parasilesites,0,Mollusca,Cephalopoda,Ammonitida,Desmoceratidae,Parasilesites,fast-moving,nektonic,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Parasolenoceras,0,Mollusca,Cephalopoda,Ammonitida,Diplomoceratidae,Pseudoxybeloceras (Parasolenoceras),fast-moving,nektonic,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paraspiticeras,0,Mollusca,Cephalopoda,Ammonoidea,0,Paraspiticeras,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paratexanites,0,Mollusca,Cephalopoda,Ammonitida,Collignoniceratidae,Paratexanites,fast-moving,nektonic,0,0,0,0,19,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paraulacosphinctes,0,Mollusca,Cephalopoda,Ammonitida,Ataxioceratidae,Paraulacosphinctes,fast-moving,nektonic,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Paravascoceras,0,Mollusca,Cephalopoda,Ammonitida,Vascoceratidae,Vascoceras,fast-moving,nektonic,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Parengonoceras,0,Mollusca,Cephalopoda,Ammonitida,Knemiceratidae,Parengonoceras,fast-moving,nektonic,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,Yes
Parietiplicatum,0,Mollusca,Gastropoda,0,Acteoninidae,Parietiplicatum,actively mobile,epifaunal,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Yes
